Country Name,Country Code,Series Name,Series Code,2025 [YR2025],2024 [YR2024],2023 [YR2023],2022 [YR2022],2021 [YR2021],2020 [YR2020],2019 [YR2019],2018 [YR2018],2017 [YR2017],2016 [YR2016],2015 [YR2015],2014 [YR2014],2013 [YR2013],2012 [YR2012],2011 [YR2011],2010 [YR2010],2009 [YR2009],2008 [YR2008],2007 [YR2007],2006 [YR2006],2005 [YR2005],2004 [YR2004],2003 [YR2003],2002 [YR2002],2001 [YR2001],2000 [YR2000],1999 [YR1999],1998 [YR1998],1997 [YR1997],1996 [YR1996],1995 [YR1995],1994 [YR1994],1993 [YR1993],1992 [YR1992],1991 [YR1991],1990 [YR1990],1989 [YR1989],1988 [YR1988],1987 [YR1987],1986 [YR1986],1985 [YR1985],1984 [YR1984],1983 [YR1983],1982 [YR1982],1981 [YR1981],1980 [YR1980],1979 [YR1979],1978 [YR1978],1977 [YR1977],1976 [YR1976],1975 [YR1975],1974 [YR1974],1973 [YR1973],1972 [YR1972],1971 [YR1971],1970 [YR1970],1969 [YR1969],1968 [YR1968],1967 [YR1967],1966 [YR1966],1965 [YR1965],1964 [YR1964],1963 [YR1963],1962 [YR1962],1961 [YR1961],1960 [YR1960]
Cambodia,KHM,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,..,32.1861316,33.29447962,34.59452643,30.37881127,31.35122754,31.39455419,30.73941924,30.63345269,30.38503258,29.87149382,30.01267161,26.8520095,24.67123327,22.36771492,22.31749004,26.33232793,23.08002,25.69146028,25.24766358,24.30015366,23.97299635,24.00582247,23.86841432,20.20552086,20.34425094,16.98372802,11.83376966,15.02049984,14.72005581,14.55231684,11.93855081,11.8804071,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cambodia,KHM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,0.808042017,2.127467966,5.343702649,2.920734776,2.940295143,1.942575008,2.459085154,2.912635574,3.019139751,1.223931955,3.855688614,2.941625095,2.934316093,5.478447496,3.996395281,-1.241717542,24.09685193,8.708827706,5.810685505,6.61525912,4.319336774,0.941746118,0.211466568,-0.6006483,-0.791992529,4.008207021,14.80650354,7.960213978,7.150861409,-0.798944338,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cambodia,KHM,Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cambodia,KHM,Trade (% of GDP),NE.TRD.GNFS.ZS,..,143.4470097,134.2068424,145.8736328,146.1798465,122.1053963,115.7366791,118.4376554,121.1554513,122.7045556,122.1095968,124.4549085,124.8875528,116.7402334,109.7905052,109.9984006,102.287949,130.3935107,133.7000238,140.3487343,133.5519653,131.3514811,120.0749691,118.2695621,111.7717412,110.3971253,94.17688808,75.619473,78.93464446,69.1615668,77.76672805,64.46803195,48.72425778,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cambodia,KHM,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,0.263,0.254,0.256,0.245,0.396,0.172,0.119,0.129,0.141,0.716,0.393,0.692,0.438,0.505,0.577,0.771,0.579,0.825,1.257,1.16,1.061,1.004,0.909,0.862,0.778,0.745,0.727,0.712,0.638,0.963,0.973,0.996,0.733,0.748,0.768,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cameroon,CMR,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,..,..,..,..,..,..,14.09109288,14.68207763,14.06334615,14.37066405,14.19039309,13.72783643,12.96113749,12.41202001,12.32636507,10.77793742,9.643957385,9.239715279,8.285086704,8.123532984,8.402862426,7.795419524,8.23854971,8.063339602,7.840749159,7.24834771,6.763599694,6.433485296,5.528166782,6.799911553,6.848254066,7.476409612,8.048956956,12.52026432,26.41865716,26.37738605,25.07278465,24.39344089,25.86899243,24.01781574,22.87880843,25.23095413,30.89243834,31.24234681,31.15564539,29.54283126,25.71280981,25.35829667,24.53117521,20.80649707,18.74653057,17.1952632,15.31288297,15.27353479,14.13917449,14.20584591,13.82243987,13.44440109,14.84151158,14.31372568,13.69924775,14.06723222,13.30110974,11.58727824,9.812598556,9.70117467
Cameroon,CMR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,3.524723081,3.347562908,3.736784006,3.338857472,0.259932916,3.475059982,3.955514239,3.541176549,4.535794237,5.666952987,5.719818145,4.995529161,4.625978722,3.379211285,2.899024721,2.579251777,2.847677889,4.32758901,3.809583276,2.228270209,7.048862819,5.453153689,4.477026834,4.324261192,3.832417794,4.511304221,4.725534848,4.527313766,4.21507215,2.894001377,1.876809226,-7.932066574,-3.100003211,-3.808599373,-6.105697646,-1.819120512,-7.823631975,-2.146650215,6.771663084,8.063161671,7.474572544,6.866830565,7.516202605,17.08268225,-1.965291668,6.035118773,22.00300492,13.73987152,-5.495138397,11.24505878,10.73426226,5.355680779,2.673843293,3.479707817,3.092068234,4.901479524,6.346323854,-10.91206559,4.614955619,2.026053715,3.547159695,3.742550321,3.041559051,1.183680811,..
Cameroon,CMR,GDP per capita (current US$),NY.GDP.PCAP.CD,..,1830.008337,1720.475102,1604.87727,1672.326573,1555.603707,1555.226605,1610.696416,1496.089518,1441.720173,1415.000097,1649.443391,1575.928821,1449.098744,1513.96057,1398.58702,1461.389992,1492.142698,1325.672482,1191.45459,1142.624663,1133.393267,988.2412768,789.6238111,715.4702965,708.5657316,796.2626498,798.7456214,783.2516019,826.9653223,832.0066745,700.7095019,1309.9363,1005.448976,1014.828973,1086.717009,1000.892613,1145.16556,1258.314128,1178.59375,875.3377217,771.702146,745.5131895,732.2507197,749.8475413,784.1162271,718.356902,581.989336,435.4086563,381.4299153,386.2364503,299.9083395,271.7572901,220.108721,186.7248204,178.488983,175.1504964,170.7826665,156.6212907,145.8059828,142.7043076,139.2281096,131.6420147,130.0425699,124.5931656,119.0539412
Cameroon,CMR,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,..,18.90568817,19.2850919,19.10743981,18.12669217,17.66054398,18.9346455,19.53802964,19.4451374,19.81805484,18.24985549,19.72783434,18.65154597,18.00073817,18.73240082,18.22844404,18.55968537,19.75405433,18.37844965,17.77585984,18.67092549,18.86781432,18.09473617,19.44139442,18.7740622,17.19233057,17.6692974,18.45340497,17.68394047,17.36664751,17.53960631,16.61161628,13.76162443,14.30538628,16.67265481,17.81197837,17.09601256,20.89731229,24.69976327,25.51283406,24.88494696,25.94366095,25.97784573,24.79631653,27.18770913,20.98283879,28.52036987,31.24881269,28.48920857,17.58845253,19.97386587,17.08068633,19.89145697,18.24678108,16.64710262,16.02765631,10.69556094,13.35907349,13.76465562,13.34289846,12.53132773,..,..,..,..,..
Cameroon,CMR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,4.533313497,7.382813843,6.247677133,2.271857625,2.437608822,2.452802141,1.068858113,0.64040915,0.874190383,2.676235314,1.854898504,2.05034718,2.735296775,2.939699463,1.275380462,3.043618479,5.337806276,0.921402246,5.11757816,2.013539502,0.23364738,0.623163557,2.834422601,4.419772459,1.22719013,1.871745007,3.170751854,4.786238819,3.924063727,9.069690719,35.09446185,-3.206554569,-0.016055046,0.060051331,1.099381284,-1.665525896,1.682332608,13.14049984,7.770024987,8.508374344,11.37332209,16.63122641,13.25701986,10.7275,9.551754276,6.580610819,12.46305234,14.69830916,9.930650564,13.55332941,17.23293349,10.3847487,8.092918696,4.014029618,5.858085809,-1.101591187,..,..,..,..,..,..,..,..,..
Cameroon,CMR,Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cameroon,CMR,Trade (% of GDP),NE.TRD.GNFS.ZS,..,34.40317859,37.89033212,41.28660256,36.73083472,33.73883136,43.37851325,40.58760288,39.19902161,40.63863153,45.54014683,50.83238931,49.67453635,50.03601273,51.5219876,47.2385854,42.17610736,56.92441716,53.21569086,47.10443418,44.99768135,41.83774243,40.24319259,48.48172273,51.57226919,47.92794425,37.23837985,42.29465383,48.46963527,45.1156121,36.68227266,36.96112101,26.15884296,38.86259217,34.63877936,37.49644544,38.47648378,31.99460886,37.32029527,46.00580702,65.02458838,64.47202025,59.70119087,62.12539352,50.28117841,55.01613909,49.32094172,51.77722644,52.86570896,50.00721606,48.2279939,48.23801324,44.6908941,46.47761949,50.17613052,50.87995264,46.24256492,46.75675569,43.20451703,44.57197133,48.0200388,..,..,..,..,..
Cameroon,CMR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.602,3.603,3.607,3.646,3.976,3.881,3.632,3.608,3.573,3.529,3.518,3.534,3.686,3.836,3.988,4.11,3.743,3.386,3.063,3.729,4.4,5.087,5.908,6.711,7.46,7.533,7.595,7.695,7.859,8.06,8.598,8.878,9.154,9.055,8.986,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Canada,CAN,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,124.0977717,123.5336481,134.1208071,121.661093,115.4433131,113.2409804,117.8394564,121.3528318,73.98773849,77.25011087,79.86253981,81.53126878,78.63308499,73.95051352,74.75150637,75.53200176,76.52859823,74.98892092,73.06804735,69.80072337,66.22028605,64.08670186,63.30478704,63.22858566,62.61878066,63.00733891,68.06386711,69.87034352,56.41662745,55.67599072,53.03218432,48.1931926,44.9792462,43.15978821,41.76717333,40.84839357,38.90209308,35.68708774,33.39153784,33.60532628,32.27842022,31.04571715,28.38837942,22.15370598,19.96814325,19.1211869,18.75902932,18.24678852,18.49862737
Canada,CAN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,1.55479521,1.528745508,4.189036281,5.950528028,-5.038233435,1.908431946,2.742963449,3.033834912,1.038550925,0.649971002,2.873466778,2.325813548,1.755661291,3.137194422,3.090806345,-2.915086216,0.995406301,2.049904637,2.63794375,3.210454391,3.092363843,1.806385123,2.99925535,1.875098107,5.13853918,5.141003537,3.892886543,4.280166836,1.688961225,2.682328227,4.494049295,2.657706916,0.89046618,-2.091055098,0.202947874,2.337329757,4.410839003,4.072015741,2.121480834,4.737680815,5.898569401,2.562253588,-3.166150221,3.415065182,2.177199213,3.725199491,3.735976388,3.534826606,5.889275863,1.545403326,3.357776005,6.728641348,5.519670058,4.018845087,2.918713073,5.067032363,5.008274043,3.065420808,6.75969012,6.317200052,6.655999983,5.297439889,7.427837364,3.163291684,..
Canada,CAN,GDP per capita (current US$),NY.GDP.PCAP.CD,..,54340.34772,54220.3285,56256.80073,52886.66164,43537.8393,46352.86934,46539.17616,45129.62812,42314.06158,43594.1941,50960.84312,52638.11872,52670.34473,52223.85884,47560.6666,40874.88319,46710.25269,44660.08389,40504.0371,36383.66001,32145.54126,28301.86459,24256.01923,23822.09621,24271.00206,22315.24667,21024.58507,21901.56285,21296.97235,20679.63479,19997.62374,20186.79888,20950.33053,21846.79305,21525.86114,20794.68223,19012.57233,16377.69021,14521.18008,14170.12494,13930.47455,13477.10317,12527.31353,12379.03686,11208.20274,10077.50267,9154.433253,8949.109893,8838.947107,7536.520098,7056.708475,5858.334073,5106.73708,4535.393389,4135.821498,3776.156131,3473.237226,3226.382737,3055.288079,2777.183173,2561.638491,2380.317329,2274.428471,2246.083566,2264.948497
Canada,CAN,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,..,23.20034918,23.89490117,25.31866683,24.3050555,22.67471761,23.04242417,23.37731116,23.55046923,22.76112016,23.82159339,24.87070761,24.90767507,24.8675436,24.15145347,23.4820047,21.95949429,24.07250278,23.90787622,23.59589302,22.63204211,21.38286053,20.46667761,19.73934541,19.67139493,20.61446771,20.68424285,21.04527298,21.21800208,18.92772326,19.38034273,19.516094,18.47498852,18.37741984,19.34129697,21.30421092,23.6100295,23.50604727,22.17778443,21.68030686,21.53363718,20.96037542,20.22140151,19.923953,25.29604352,23.76265895,25.14157951,23.49473027,24.28790942,25.11672345,24.83545,25.85124066,24.32736631,23.12633011,23.0964406,22.12429474,24.18325032,23.47650286,24.40442522,27.10027167,26.41775543,23.9909881,23.02388914,23.19241914,22.62688369,..
Canada,CAN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,2.381583833,3.879001598,6.802801153,3.395193185,0.716999632,1.949269024,2.268225672,1.596884129,1.428759547,1.125241361,1.906635907,0.938291898,1.515678231,2.912135089,1.776871541,0.299466803,2.370270674,2.138383993,2.002025395,2.213552034,1.857258719,2.758563214,2.258394409,2.52512014,2.719439957,1.734842951,0.995942457,1.621216381,1.570531125,2.148760331,0.165562914,1.865079365,1.490132904,5.625864086,4.780476933,4.9836219,4.028234149,4.356108712,4.194786291,3.962030541,4.304778304,5.86358803,10.7689719,12.47161241,10.12922051,9.144676979,8.973723352,7.976445396,7.54173863,10.6721886,10.99717115,7.487647282,4.988028731,2.704918033,3.346039814,4.561558902,4.055299539,3.579952267,3.815659068,2.332657201,1.912144703,1.628151261,1.061571125,1.018766756,1.358695652
Canada,CAN,Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,..,150.4021119,142.5978213,126.043526,163.313466,159.5385276,138.1581549,112.3207512,143.5220535,130.4665966,102.3700787,116.0415795,114.4711752,112.667433,106.6661219,134.24452,122.028302,66.55883269,148.8643634,128.9133218,126.3467476,114.6906726,101.6403458,116.831457,83.25860479,103.5001416,213.4805503,170.6510615,154.2789873,139.5157718,110.8557647,99.27096853,102.8430528,77.04569984,83.03839806,76.94974038,95.80132587,87.71573006,93.64322285,88.88907722,79.98124725,69.13923137,75.3611038,65.81736631,..,103.9778843,97.97169564,81.91220533,81.92238576,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Canada,CAN,Trade (% of GDP),NE.TRD.GNFS.ZS,..,65.14992127,66.63233134,67.31762156,62.24683672,61.15677096,66.17148528,66.59988585,65.10106085,65.36368452,66.16490207,64.37866216,62.2310749,62.59554894,62.49873877,60.2081215,58.47439182,67.02360836,66.28341975,68.05216448,69.75913302,70.19241999,69.84009462,75.70703208,78.34421839,82.76535785,80.11502931,78.08118536,74.33661008,70.26007346,69.06174808,64.39154415,58.25079615,52.73803094,49.22346685,49.99446442,50.06663401,51.36578114,50.8663918,53.06515011,52.84194653,52.47669843,46.70888359,46.6158828,52.10257413,53.31797572,52.23804738,48.844518,45.75837883,44.26534428,45.85565452,48.08450197,44.28828225,41.84908645,40.68695859,41.49227652,41.88589949,40.72738496,39.12421956,38.30529369,36.8945521,37.00155752,35.33177956,35.51131987,35.81046501,..
Canada,CAN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,6.907,6.351,5.415,5.279,7.527,9.657,5.69,5.837,6.426,7.038,6.945,7.023,7.143,7.392,7.637,8.178,8.46,6.284,6.156,6.484,6.758,7.185,7.574,7.665,7.219,6.829,7.583,8.278,9.1,9.62,9.489,10.395,11.377,11.197,10.316,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cayman Islands,CYM,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cayman Islands,CYM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,5.815591826,5.77566708,4.869416554,-4.954807322,3.915636377,4.267265672,3.184047307,3.239973614,2.833122427,2.654529322,1.279330593,1.229753683,1.169062695,-2.715636823,-7.200482782,-0.357401373,3.162625338,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cayman Islands,CYM,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,99143.51802,93030.70514,86449.6749,82338.79774,88254.29025,83865.55404,80053.94427,77802.25357,76379.20988,75845.30556,75113.73423,75101.59069,75280.96177,76837.67101,81373.57212,89655.11856,89888.26113,87085.09459,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cayman Islands,CYM,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cayman Islands,CYM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..,..,..,..,..,-0.625258359,-2.347527702,1.273979115,2.160611468,1.188948452,1.325435758,0.276140862,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cayman Islands,CYM,Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,..,..,..,..,..,11.39308956,6.379276274,7.917465957,..,..,6.703882485,..,..,46.7561851,54.36837611,5.725501423,3.94701691,3.467112283,3.694351289,3.761646568,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cayman Islands,CYM,Trade (% of GDP),NE.TRD.GNFS.ZS,..,..,..,..,..,105.4727902,114.8385399,117.1171221,117.436584,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cayman Islands,CYM,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Central African Republic,CAF,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,..,..,..,13.03858265,11.7946888,11.70390713,11.70501456,12.34433199,11.21501773,12.31484324,11.7154336,12.7910233,13.57682599,10.77194141,9.180465421,8.30898125,6.962529158,7.020111129,6.785260826,6.705660372,6.898907878,7.160591845,6.183484712,5.84049758,6.109479139,4.746257023,4.512677883,4.897990653,4.416705796,4.508881983,4.159714052,3.956823876,4.399300751,4.507616604,6.772834543,7.285311851,7.539745042,7.309395139,8.161145004,8.225973698,9.01620147,10.98636552,12.28763362,12.34078237,12.93961878,13.93586792,10.47845138,13.23698247,11.81791156,11.17036487,16.42602151,21.58148623,16.2630476,15.47208652,14.65456267,19.64811775,20.2668502,17.55877133,18.28784119,16.13402062,14.41734417,13.64942329,14.3217662,13.47540816,13.4105958,11.16363502
Central African Republic,CAF,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,1.499999998,0.699968401,0.453901876,0.982919996,0.899999997,3.1,3.789443593,4.527278213,4.750316841,4.33712103,0.081070515,-36.3919771,5.053761254,4.194615337,4.630818432,8.587260426,2.054130962,4.607534855,4.77108543,0.908210515,5.994884228,-5.397485219,3.616542192,4.464739026,-2.48943244,3.599974904,4.700142379,5.299936018,-4.000092964,7.200045558,4.89994941,0.335275685,-6.424078199,-0.552543005,-2.147528066,1.977270435,1.710165285,-4.938987885,3.577979254,3.927219538,9.481726653,-8.126513593,7.715783631,-1.544465665,-4.478638848,-2.465137785,1.209235419,3.806234914,5.432518987,0.404987104,6.339033612,1.888939956,-0.000867175,1.130202384,2.332880877,7.091542528,1.404113177,4.676613109,0.64478372,0.947578712,2.080324599,-0.707010752,-3.713800184,4.953553798,..
Central African Republic,CAF,GDP per capita (current US$),NY.GDP.PCAP.CD,..,516.161,495.9788973,467.359825,492.2631428,462.8790713,449.2284676,455.2439629,432.3240257,387.1762034,366.3228539,409.850486,364.3669626,544.3958491,534.0572815,476.873787,456.4716739,437.2482747,380.8870488,333.9425199,311.9500231,303.4613212,278.4039922,248.639291,237.9517025,239.1541337,267.995954,266.5705446,265.5212824,293.3065753,333.1458632,261.2603974,404.9545469,461.5873035,464.8282836,501.6562006,443.2268598,466.0705969,449.9521301,426.0269926,332.5153585,248.313551,259.5883945,298.4445449,280.3433918,325.2547703,289.1189382,254.6240877,213.785551,192.0969908,163.6446683,124.0003497,121.8248461,105.4680616,94.0721473,90.1578443,91.65870595,95.63983921,83.56296511,82.33746946,80.18450604,77.2050398,71.75518757,70.40422927,70.98812592,65.88296298
Central African Republic,CAF,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,..,23.63994925,23.74775622,24.32666,25.36414,26,26,26,25.6012512,22.46346795,21.80538045,21.99079072,7.515324022,10.83397513,13.70846447,16.8437813,13.20417248,12.72849237,10.68724058,10.23421102,9.864817356,6.812138026,6.404792507,9.624946666,10.24082921,11.07229594,12.9619644,11.01276891,10.08018914,7.275021434,14.11903115,11.70605363,10.57848181,12.40250132,12.6480118,12.70805981,11.75584426,10.50941213,12.63111525,12.77946311,15.38406105,12.30714187,11.83265505,6.669374574,8.739405813,7.007125589,9.794197902,10.88687069,11.55393597,11.96626004,13.80130839,15.5018227,20.84581973,18.43350918,18.74860653,17.98367251,16.365681,16.21911628,21.83623325,21.13401804,21.40921409,22.12643584,21.76655686,23.27869317,21.19205263,19.63635583
Central African Republic,CAF,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,1.477336007,2.979138526,5.583167352,4.259364175,1.710156595,2.685373553,1.61215687,4.180723319,4.945432761,1.402970171,14.89868418,6.98879342,5.478295943,1.194475724,1.4910237,3.521262272,9.258950994,0.959917619,6.695264658,2.883520734,-2.066406011,4.134709052,2.331817035,3.834860602,3.203400916,-1.414202201,-1.885200962,1.611313478,3.724941103,19.18940397,24.57101373,-2.915358493,-1.033608117,-2.762362807,-0.012330456,0.689055807,-3.964468821,-6.986802706,2.245152512,10.42384023,2.542209668,14.61261129,13.2960987,-0.033333333,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Central African Republic,CAF,Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Central African Republic,CAF,Trade (% of GDP),NE.TRD.GNFS.ZS,..,46.43189998,43.48057021,45.23357,44.15912,49.52102,50.0658,49.6602,57.14354571,50.53064402,53.14514778,53.09509202,38.39928757,33.05944859,34.47561833,34.43048195,31.49424649,34.43752181,37.58089902,36.39587023,35.07093687,33.24395492,36.231226,36.10856478,39.73049974,45.65978199,43.2123439,51.04953188,55.81850836,47.08440503,50.47589112,48.41803223,39.98862202,43.22907608,43.70932169,42.94298352,46.76704756,42.79863463,46.39443456,46.80905809,53.6444942,58.89567164,60.76526042,56.40225873,58.44319389,66.30232808,57.56550683,57.3060779,59.52930382,51.51347707,61.05031664,71.07293707,65.10492521,58.74788774,67.22269528,73.5008478,64.93312236,73.94352311,73.20096774,70.87628866,64.76964499,69.25285968,63.72239745,62.29507257,62.2516546,57.45453674
Central African Republic,CAF,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,6.251,6.253,6.181,6.287,6.701,6.519,5.916,5.825,5.836,5.793,5.775,5.633,5.566,5.58,5.638,5.658,5.575,5.51,5.562,5.61,5.691,5.729,5.809,5.809,5.77,5.722,5.767,5.773,5.797,5.84,5.871,5.924,5.897,5.825,5.697,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chad,TCD,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,..,..,..,..,8.322909549,7.229155641,7.541473121,8.248736569,9.106177086,9.668962923,6.281996002,5.99411802,4.414952674,4.021022157,3.537082989,3.214976998,2.965029799,2.377798715,1.908859581,1.694904314,1.95252225,3.133762659,4.194897442,4.212367312,4.338486053,3.479363697,3.586104606,3.306278479,3.234293286,3.642482509,3.850477656,3.625668697,5.034537345,6.08781622,5.948406425,6.481099041,6.430632201,7.035728355,21.21364529,20.28257661,13.99422688,11.43651083,10.2315411,10.93846839,13.11880524,17.17232855,17.86838874,12.41393889,10.26766574,9.35141828,12.09582207,9.44879244,7.823712662,6.385895328,6.809354621,8.454452782,10.17399813,9.605884373,8.810955078,7.11945391,6.361799493,6.357212629,5.390332869,4.599107161,5.200777797,3.498552192
Chad,TCD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,4.199258541,3.980043684,4.129698977,0.293442648,-0.393646583,5.382822029,5.741115808,-1.617469228,-4.122503327,3.304159798,2.062830743,2.838215248,9.061803923,4.495429669,13.67382727,-1.408282627,3.081190339,4.200174182,-0.542829571,17.33253374,33.62937185,14.72166701,8.491209819,11.65813465,-0.879681024,-0.682850219,6.951579912,5.653392331,2.214473032,1.236549318,10.13688763,-15.70983705,8.00144335,8.535137164,-4.178472373,4.884735103,15.48235907,-2.388808497,-4.081667517,21.79277353,2.048898911,15.67871778,5.346608999,1.042918103,-6.047670747,-21.44108769,-0.469634188,2.234624849,2.98076527,9.010267306,4.961852583,-8.380883008,1.149616095,-2.247626372,1.859656479,6.881310224,-0.457218867,0.767201382,-1.807092392,0.606227786,-2.510939603,-1.599454015,5.360116109,1.397743671,..
Chad,TCD,GDP per capita (current US$),NY.GDP.PCAP.CD,..,961.5597556,949.3334537,966.0364683,946.3585002,866.9478149,893.3364416,948.6566299,854.4612004,861.8317676,993.9907306,1278.789814,1304.88743,1354.343447,1308.142187,1141.800693,1035.637197,1166.368835,980.4835315,906.8972606,838.0921077,445.8507672,289.0876211,219.061392,194.3229533,163.1216637,186.6385311,219.7795309,201.384077,216.9125411,203.9648527,173.9288951,220.7299649,290.6482861,302.4872684,290.5990453,246.3553785,263.5446478,213.9317299,203.3544495,202.7109851,182.1758809,167.1809746,176.0837508,193.9715795,228.7704919,222.9147385,252.5113817,215.9354504,203.7131167,207.4762552,159.9989788,162.3718662,150.3698057,131.8164109,125.8820784,129.175849,126.8727749,128.2099997,125.7794601,123.5622761,118.5941068,114.7108608,112.619958,107.3203805,102.8194705
